"","gbifid_","family_","genus_","species_","infraspecificepithet_","taxonrank_","scientificname_","verbatimscientificname_","province_","count_","latitude_","longitude_","date_"
"163",4026856320,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena sp. Cockerell, 1896","Wyoming",1,42.06247,-104.1789,1930-07-01
"164",1142506547,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus cressonii","Illinois",1,41.681357,-87.861764,1930-07-04
"165",890691357,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp","Oklahoma",NA,NA,NA,1930-07-08
"166",890713977,"Halictidae","Augochloropsis","Augochloropsis sp.","","GENUS","Augochloropsis Cockerell, 1897","Augochloropsis sp.","Oklahoma",NA,NA,NA,1930-07-08
"167",890691299,"Apidae","Epeolus","Epeolus sp.","","GENUS","Epeolus Latreille, 1802","Epeolus lunatus","Oklahoma",NA,NA,NA,1930-07-08
"168",1142531000,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus (Bracteon) zephyrum","Illinois",1,41.681357,-87.861764,1930-07-08
"169",890691353,"Apidae","Epeolus","Epeolus sp.","","GENUS","Epeolus Latreille, 1802","Epeolus sp","Oklahoma",NA,NA,NA,1930-07-09
"170",890691274,"Apidae","Melitoma","Melitoma sp.","","GENUS","Melitoma Lepeletier & Audinet-Serville, 1828","Melitoma sp","Oklahoma",NA,NA,NA,1930-07-11
"171",1142530972,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus vierecki","Indiana",1,41.657883,-87.039003,1930-07-12
"172",1142506653,"Halictidae","Sphecodogastra","Sphecodogastra sp.","","GENUS","Sphecodogastra Ashmead, 1899","Sphecodogastra truncatum","Illinois",1,41.681357,-87.861764,1930-07-15
"173",657702198,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena (Andrena)","Michigan",NA,45.4083,-84.09,1930-07-16
"174",1142508150,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus (Bembidionetolitzkya) coeruleum","Illinois",1,41.509709,-87.741769,1930-07-29
"175",2563073515,"Halictidae","Nomia","Nomia sp.","","GENUS","Nomia Latreille, 1804","Nomia","South Dakota",NA,NA,NA,1930-08-05
"176",890691314,"Apidae","Tetralonia","Tetralonia sp.","","GENUS","Tetralonia Spinola, 1838","Tetralonia sp","Oklahoma",NA,NA,NA,1931-05-02
"177",1092832256,"Halictidae","Augochlora","Augochlora sp.","","GENUS","Augochlora Smith, 1853","Augochlora utahensis","Utah",NA,NA,NA,1931-05-07
"178",657666079,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (erigeronis group) australis","Mississippi",NA,NA,NA,1931-05-28
"179",1320924762,"Apidae","Neopasites","Neopasites sp.","","GENUS","Neopasites Ashmead, 1898","Neopasites calliopsidis","Iowa",1,42.4981,-96.3956,1931-06-09
"180",1142506517,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus albipenne","Illinois",1,41.681357,-87.861764,1931-06-14
"181",1142523098,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus Fabricius, 1804","Illinois",1,41.681357,-87.861764,1931-06-21
"182",1142506535,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus anomalum","Illinois",1,41.681357,-87.861764,1931-07-18
"183",4104605326,"Megachilidae","Megachile","Megachile sp.","","GENUS","Megachile Latreille, 1802","Megachile sp. Latreille, 1802","Hawaii",1,21.33583,-157.81806,1931-07-31
"184",657771829,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (ruficornis group) packardiella","Washington",NA,48.64833,-118.7367,1931-08-06
"185",3801984337,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon radiatus Say","Illinois",1,40.11056,-88.20722,1931-08-10
"186",1978874062,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena trifasciata Timberlake & Cockerell","California",1,37.21354,-119.59668,1932-03-28
"187",657839579,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita (Perdita) atramentata","California",NA,33.76222,-116.5361,1932-04-24
"188",658831917,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus coquilletti","California",NA,33.2576,-116.375,1932-05-01
"189",890691322,"Apidae","Ceratina","Ceratina sp.","","GENUS","Ceratina Latreille, 1802","Ceratina sp","Oklahoma",NA,35.2225,-97.43917,1932-05-09
"190",1978877086,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada capitalis Mitchell","New Hampshire",1,43.05199,-71.98051,1932-05-11
"191",4066945096,"Megachilidae","Anthidium","Anthidium sp.","","GENUS","Anthidium Fabricius, 1804","Anthidium maculitrous","South Carolina",1,34.67,-82.84,1932-06-02
"192",3009122856,"Halictidae","Augochlorella","Augochlorella sp.","","GENUS","Augochlorella Sandhouse, 1937","","Michigan",NA,45.469932,-84.667054,1932-06-30
"193",2238759366,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes monticola Timberlake, 1951","California",1,NA,NA,1932-09-03
"194",1457648984,"Halictidae","Nomia","Nomia sp.","","GENUS","Nomia Latreille, 1804","Nomina","Utah",NA,40.77722,-111.85806,1932-09-08
"195",658252379,"Halictidae","Augochlorella","Augochlorella sp.","","GENUS","Augochlorella Sandhouse, 1937","Augochlorella striata form ""c""","Michigan",NA,45.6469,-84.4744,1933-01-16
"196",658214886,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (erigeronis group) crotchii nigrior","California",NA,34.14778,-118.1436,1933-03-29
"197",658279219,"Apidae","Zacosmia","Zacosmia sp.","","GENUS","Zacosmia Ashmead, 1899","Zacosmia","California",NA,33.95333,-117.3953,1933-04-04
"198",2242544927,"Apidae","Melecta","Melecta sp.","","GENUS","Melecta Latreille, 1802","Melecta sp.","",NA,NA,NA,1933-04-09
"199",4499716303,"Megachilidae","Anthidiellum","Anthidiellum sp.","","GENUS","Anthidiellum Cockerell, 1904","","Florida",NA,29.651634,-82.324826,1933-05-04
"200",4078849612,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp_metallic","Connecticut",1,41.59638,-72.8775,1933-05-17
"201",658299536,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (venaga group) formula","California",NA,34.09611,-118.105,1933-05-23
"202",4066579308,"Halictidae","Augochlora","Augochlora sp.","","GENUS","Augochlora Smith, 1853","Augochlora sp. Smith, 1853","Texas",1,25.95053,-97.47414,1933-06-11
"203",1142530527,"Apidae","Peponapis","Peponapis sp.","","GENUS","Peponapis Robertson, 1902","Peponapis Robertson, 1902","Indiana",1,41.691256,-86.976845,1933-07-16
"204",1839350650,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus advertus Mitchell 1960","Massachusetts",1,42.53273,-71.10494,1933-07-23
"205",658327112,"Apidae","Centris","Centris sp.","","GENUS","Centris Fabricius, 1804","Centris","California",NA,34.04694,-116.58,1933-08-04
"206",4117281368,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon fasciatus","Colorado",1,38.28,-103.59,1933-08-08
"207",2563072831,"Apidae","Triepeolus","Triepeolus sp.","","GENUS","Triepeolus Robertson, 1901","Triepeolus concolor","South Dakota",NA,42.854166,-97.897291,1933-08-18
"208",1092832374,"Halictidae","Nomia","Nomia sp.","","GENUS","Nomia Latreille, 1804","Nomia californiensis","California",NA,NA,NA,1933-08-19
"209",659093534,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena neomexicanus","New Mexico",NA,NA,NA,1933-09-03
"210",1060929360,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon cockerelli Crawford, 1901","California",1,33.9374,-117.39959,1933-10-01
"211",4054619308,"Megachilidae","Dianthidium","Dianthidium sp.","","GENUS","Dianthidium Cockerell, 1900","Dianthidium sp.","Nevada",1,39.96494,-114.40085,1933-10-01
"212",4405787567,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) indagator Gardner & Gibbs 2023","Arizona",1,32.2,-110.9,1934-03-04
"213",657725867,"Apidae","Eucera","Eucera sp.","","GENUS","Eucera Scopoli, 1770","Eucera (Synhalonia) lotophila","California",NA,33.95333,-117.3953,1934-03-05
"214",1092731248,"Apidae","Anthophora","Anthophora sp.","","GENUS","Anthophora Latreille, 1803","Anthophora (Anthophoroides) topolobompo","Arizona",NA,NA,NA,1934-03-30
"215",658233062,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita (Perdita) quintensis","California",NA,33.00972,-116.4558,1934-04-03
"216",890691515,"Apidae","Diadasia","Diadasia sp.","","GENUS","Diadasia Patton, 1879","Diadasia sp","Oklahoma",NA,NA,NA,1934-05-05
"217",1142506741,"Halictidae","Sphecodes","Sphecodes sp.","","GENUS","Sphecodes Latreille, 1804","Sphecodes Latreille, 1804","Illinois",1,41.790619,-88.013578,1934-05-27
"218",1417451531,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita sp.","Oklahoma",NA,NA,NA,1934-05-30
"219",1142530526,"Apidae","Eucera","Eucera sp.","","GENUS","Eucera Scopoli, 1770","Eucera Scopoli, 1770","Illinois",1,41.790619,-88.013578,1934-06-02
"220",890713886,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena sp.","Oklahoma",NA,NA,NA,1934-06-08
"221",2592382557,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis","Utah",NA,37.628316,-112.167695,1934-06-10
"222",2563070323,"Apidae","Tetraloniella","Tetraloniella sp.","","GENUS","Tetraloniella Ashmead, 1900","Tetraloniella speciosa","South Dakota",NA,45.584164,-103.546025,1934-06-18
"223",2563070444,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes Hylaeus universitatis","South Dakota",NA,44.352206,-103.765198,1934-06-18
"224",1322130727,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus (Metziella) hydrangeae","North Carolina",1,35.4176,-82.8107,1934-06-25
"225",3801087425,"Apidae","Triepeolus","Triepeolus sp.","","GENUS","Triepeolus Robertson, 1901","Triepeolus Robertson, 1901","Utah",1,40.38606,-111.846953,1934-07-07
"226",657825448,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena","New Mexico",NA,32.95722,-105.7419,1934-07-14
"227",1142523033,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes Latreille, 1802","Illinois",1,41.790619,-88.013578,1934-07-15
"228",1457654799,"Megachilidae","Callanthidium","Callanthidium sp.","","GENUS","Callanthidium Cockerell, 1925","Callanthidium","Utah",NA,37.39111,-113.51333,1934-07-25
"229",1142506595,"Apidae","Triepeolus","Triepeolus sp.","","GENUS","Triepeolus Robertson, 1901","Triepeolus Robertson","Illinois",1,41.790619,-88.013578,1934-07-29
"230",3695973609,"Megachilidae","Loyolanthidium","Loyolanthidium sp.","","GENUS","Loyolanthidium Urban, 2001","Loyolanthidium notatum","North Carolina",NA,35.689,-82.0094,1934-08-15
"231",658185490,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Heterosarus) bakeri","Colorado",NA,40.25472,-105.6153,1934-08-23
"232",1141869474,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis morongo","California",NA,33.925,-116.6375,1934-10-27
"233",3801161157,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena (Onagrandrena) aenotherae Timberlake","California",1,34.18972,-118.13028,1935-02-16
"234",658209749,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada Nomada xanthogaster","California",NA,NA,NA,1935-03-06
"235",4012927334,"Andrenidae","Panurginus","Panurginus sp.","","GENUS","Panurginus Nylander, 1848","Panurginus sp. Nylander, 1848","California",1,34.15779,-117.29457,1935-03-13
"236",1318904495,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (Heminomada) capitalis","North Carolina",1,35.7721,-78.6386,1935-04-05
"237",657634088,"Apidae","Tetraloniella","Tetraloniella sp.","","GENUS","Tetraloniella Ashmead, 1900","Tetraloniella","California",NA,NA,NA,1935-04-14
"238",894559234,"Apidae","Ceratina","Ceratina sp.","","GENUS","Ceratina Latreille, 1802","Ceratina (Unassigned) californica ?","California",NA,39.20667,-120.8103,1935-04-19
"239",872903432,"Halictidae","Evylaeus","Evylaeus sp.","","GENUS","Evylaeus Robertson, 1902","Evylaeus macoupinensis","Ohio",1,39.5436,-82.5775,1935-04-27
"240",4110208330,"Megachilidae","Ashmeadiella","Ashmeadiella sp.","","GENUS","Ashmeadiella Cockerell, 1897","Ashmeadiella sp.","California",1,34.08279,-116.52386,1935-05-10
"241",657758212,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita (Perdita) andreasana","California",NA,33.83028,-116.5444,1935-05-11
"242",872721224,"Halictidae","Halictus","Halictus sp.","","GENUS","Halictus Latreille, 1804","Halictus provancheri","Ohio",1,39.9611,-82.9989,1935-05-17
"243",872903449,"Halictidae","Evylaeus","Evylaeus sp.","","GENUS","Evylaeus Robertson, 1902","Evylaeus divergens","Ohio",1,39.9611,-82.9989,1935-05-17
"244",872903422,"Halictidae","Evylaeus","Evylaeus sp.","","GENUS","Evylaeus Robertson, 1902","Evylaeus kincaidii","Ohio",1,41.6542,-82.8208,1935-07-06
"245",659104928,"Megachilidae","Stelis","Stelis sp.","","GENUS","Stelis Panzer, 1806","Stelis mono","Idaho",NA,42.22714,-111.40104,1935-07-10
"246",4100147384,"Megachilidae","Heriades","Heriades sp.","","GENUS","Heriades Spinola, 1808","Heriades sp.","Arizona",1,36.51846,-109.20902,1935-07-27
"247",2563073538,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada Nomada cyanided","South Dakota",NA,43.766651,-103.598806,1935-07-29
"248",991925938,"Apidae","Exomalopsis","Exomalopsis sp.","","GENUS","Exomalopsis Spinola, 1853","Exomalopsis","Arizona",NA,31.43833,-110.0972,1935-08-22
"249",872534103,"Apidae","Neolarra","Neolarra sp.","","GENUS","Neolarra Ashmead, 1890","Neolarra","Colorado",NA,40.1675,-104.3717,1935-08-26
"250",729388061,"Halictidae","Nomia","Nomia sp.","","GENUS","Nomia Latreille, 1804","Nomia nevadensis arizonensis","",NA,NA,NA,1935-09-01
"251",729388060,"Halictidae","Nomia","Nomia sp.","","GENUS","Nomia Latreille, 1804","Nomia bolliana","",NA,NA,NA,1935-09-01
"252",2556365151,"Apidae","Xylocopa","Xylocopa sp.","","GENUS","Xylocopa Latreille, 1802","Xylocopa texanus","Texas",NA,30.627977,-96.334407,1935-09-30
"253",2560688449,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus koae","Hawaii",NA,NA,NA,1936-01-12
"254",729467663,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena thaspiiformis","",NA,NA,NA,1936-03-19
"255",1141869274,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis hurdi","California",NA,33.77972,-116.4644,1936-04-10
"256",1061019224,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum cazieri Timberlake, MS","Oregon",1,44.56518,-123.27389,1936-04-10
"257",1141869335,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis timberlakei","California",NA,33.77972,-116.4644,1936-04-10
"258",1141869230,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis cactorum","California",NA,33.77972,-116.4644,1936-04-10
"259",657765820,"Halictidae","Acunomia","Acunomia sp.","","GENUS","Acunomia Cockerell, 1930","Nomia (Acunomia)","California",NA,33.77972,-116.4644,1936-04-10
"260",658122042,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena (Andrena) acanthognatha","California",NA,34.57944,-118.1156,1936-04-11
"261",872538241,"Apidae","Hexepeolus","Hexepeolus sp.","","GENUS","Hexepeolus Linsley & Michener, 1937","Hexepeolus mojavensis","California",NA,36.93333,-119.2439,1936-05-05
"262",3009118843,"Apidae","Ceratina","Ceratina sp.","","GENUS","Ceratina Latreille, 1802","","Michigan",NA,42.270872,-83.726329,1936-05-08
"263",3128617484,"Halictidae","Paralictus","Paralictus sp.","","GENUS","Paralictus Robertson, 1901","Paralictus asteris","Indiana",1,NA,NA,1936-06-10
"264",2563073790,"Andrenidae","Pseudopanurgus","Pseudopanurgus sp.","","GENUS","Pseudopanurgus Cockerell, 1897","Pseudopanurgus semimaculatus","South Dakota",NA,NA,NA,1936-06-20
"265",657828582,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Pterosarus) bidentis barberi","New Mexico",NA,33.1575,-105.7736,1936-07-15
"266",1092841000,"Apidae","Svastra","Svastra sp.","","GENUS","Svastra Holmberg, 1884","Svastra","New Mexico",NA,33.39417,-104.5225,1936-07-16
"267",658367322,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Pterosarus) ornatipes","New Mexico",NA,35.68694,-105.9372,1936-07-20
"268",658259073,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (furva group) hirtiventris","California",NA,38.545,-121.7394,1936-08-01
"269",2238759643,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes eriogoni Cockerell, 1939","California",1,34.113289,-116.890853,1936-08-02
"270",657794295,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (roberjeotiana group) mutans","Arizona",NA,36.89667,-112.74,1936-08-09
"271",657773351,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (vincta group) utahensis","Utah",NA,37.24861,-112.9558,1936-08-09
"272",658139686,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Pterosarus) didirupa","Utah",NA,39.92861,-111.0772,1936-08-13
"273",658766255,"Apidae","Triepeolus","Triepeolus sp.","","GENUS","Triepeolus Robertson, 1901","Triepeolus carinatus","California",NA,38.01897,-121.83395,1936-09-06
"274",2443166322,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus (Pratobombus) impavidus Cress.","Massachusetts",1,NA,NA,1936-10-04
"275",659111657,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada longula","California",NA,38.5446,-121.7387,1937-03-02
"276",1831432722,"Apidae","Emphoropsis","Emphoropsis sp.","","GENUS","Emphoropsis Ashmead, 1899","Emphoropsis","Idaho",1,46.4469,-116.8164,1937-04-24
"277",991930814,"Apidae","Habropoda","Habropoda sp.","","GENUS","Habropoda Smith, 1854","Habropoda interspersa","California",NA,37.835,-121.9569,1937-04-26
"278",1141869344,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis palpalis","California",NA,NA,NA,1937-05-13
"279",1141869297,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis irrasa","California",NA,36.22411,-118.0056,1937-05-20
"280",856579083,"Megachilidae","Hoplitis","Hoplitis sp.","","GENUS","Hoplitis Klug, 1807","Hoplitis (Anthocopa) segregata","California",NA,NA,NA,1937-05-25
"281",856579073,"Megachilidae","Hoplitis","Hoplitis sp.","","GENUS","Hoplitis Klug, 1807","Hoplitis (Anthocopa) mirifica","California",NA,36.29278,-117.1764,1937-05-25
"282",1978874595,"Megachilidae","Ashmeadiella","Ashmeadiella sp.","","GENUS","Ashmeadiella Cockerell, 1897","Ashmeadiella c-astragali Michener","California",1,36.58978,-118.07317,1937-05-27
"283",856599177,"Megachilidae","Ashmeadiella","Ashmeadiella sp.","","GENUS","Ashmeadiella Cockerell, 1897","Ashmeadiella (Ashmeadiella) astragali","California",NA,36.60611,-118.0619,1937-06-05
"284",785001930,"Halictidae","Austrosphecodes","Austrosphecodes sp.","","GENUS","Austrosphecodes Michener, 1978","Sphecodes (Austrosphecodes)","California",NA,36.60611,-118.0619,1937-06-07
